S.No,Zone,Commissionerate,Division,Range,HSN Code,No. of GSTNs_z1,Taxable value 24_25_z2,YoY growth_z3
305,DELHI,DELHI EAST,MANDOLI,All Ranges,3301,,92521026.900000000,-0.002877
306,DELHI,DELHI EAST,MANDOLI,All Ranges,2007,,127805734.930000000,0.092423
307,DELHI,DELHI EAST,MANDOLI,All Ranges,7229,,82990999.660000020,6.986190
308,DELHI,DELHI EAST,MANDOLI,All Ranges,6904,,116891150.060000000,-0.163910
309,DELHI,DELHI EAST,MANDOLI,All Ranges,1101,,1312536196.230000000,0.089155
310,DELHI,DELHI EAST,MANDOLI,All Ranges,8451,,83584881.049999980,1.242943
311,DELHI,DELHI EAST,MANDOLI,All Ranges,2815,,81012462.949999980,1.267193
312,DELHI,DELHI EAST,MANDOLI,All Ranges,8448,,81680930.029999970,0.381874
313,DELHI,DELHI EAST,MANDOLI,All Ranges,3906,,79409905.160000020,0.066565
314,DELHI,DELHI EAST,MANDOLI,All Ranges,9031,,79984326.790000000,0.101337
315,DELHI,DELHI EAST,MANDOLI,All Ranges,9615,,106992482.200000000,0.298220
316,DELHI,DELHI EAST,MANDOLI,All Ranges,8422,,79595234.160000000,-0.129622
317,DELHI,DELHI EAST,MANDOLI,All Ranges,7226,,77800422.940000000,-0.085266
318,DELHI,DELHI EAST,MANDOLI,All Ranges,7401,,77250794.950000000,3.343266
319,DELHI,DELHI EAST,MANDOLI,All Ranges,3302,,79701862.220000000,0.023389
320,DELHI,DELHI EAST,MANDOLI,All Ranges,6103,,259620735.220000000,0.799002
321,DELHI,DELHI EAST,MANDOLI,All Ranges,8202,,76412411.330000030,1.014117
322,DELHI,DELHI EAST,MANDOLI,All Ranges,8533,,76227051.740000000,-0.153962
323,DELHI,DELHI EAST,MANDOLI,All Ranges,6808,,75634437.350000020,5.808875
324,DELHI,DELHI EAST,MANDOLI,All Ranges,8447,,75557182.670000000,4.821301
325,DELHI,DELHI EAST,MANDOLI,All Ranges,3213,,75357887.170000020,0.050811
326,DELHI,DELHI EAST,MANDOLI,All Ranges,7002,,75276688.550000020,0.132611
327,DELHI,DELHI EAST,MANDOLI,All Ranges,6304,,244368163.510000100,0.287213
328,DELHI,DELHI EAST,MANDOLI,All Ranges,3823,,74563046.020000000,-0.636055
329,DELHI,DELHI EAST,MANDOLI,All Ranges,9610,,74804640.180000000,-0.134161
330,DELHI,DELHI EAST,MANDOLI,All Ranges,2306,,636263562.680000000,-1.022218
331,DELHI,DELHI EAST,MANDOLI,All Ranges,8701,,94510396.980000000,0.019028
332,DELHI,DELHI EAST,MANDOLI,All Ranges,7317,,71935815.460000000,-0.213171
333,DELHI,DELHI EAST,MANDOLI,All Ranges,9017,,73349137.559999980,-0.225105
334,DELHI,DELHI EAST,MANDOLI,All Ranges,1902,,154016151.320000000,-0.125299
335,DELHI,DELHI EAST,MANDOLI,All Ranges,7315,,71082428.700000010,-0.282974
336,DELHI,DELHI EAST,MANDOLI,All Ranges,8712,,105973438.830000000,-0.235162
337,DELHI,DELHI EAST,MANDOLI,All Ranges,8502,,71429263.360000020,-0.213554
338,DELHI,DELHI EAST,MANDOLI,All Ranges,2517,,243782413.850000000,0.244186
339,DELHI,DELHI EAST,MANDOLI,All Ranges,2804,,71501319.510000020,-0.096613
340,DELHI,DELHI EAST,MANDOLI,All Ranges,2833,,73288439.910000020,0.887950
341,DELHI,DELHI EAST,MANDOLI,All Ranges,5503,,67666804.710000000,0.108001
342,DELHI,DELHI EAST,MANDOLI,All Ranges,3922,,67436693.880000000,-0.287115
343,DELHI,DELHI EAST,MANDOLI,All Ranges,9003,,99800362.800000000,-0.353999
344,DELHI,DELHI EAST,MANDOLI,All Ranges,7320,,70927677.419999990,0.079991
345,DELHI,DELHI EAST,MANDOLI,All Ranges,8506,,61325655.630000010,0.128909
346,DELHI,DELHI EAST,MANDOLI,All Ranges,1515,,240751917.270000000,-0.032945
347,DELHI,DELHI EAST,MANDOLI,All Ranges,2103,,95649280.260000000,0.343159
348,DELHI,DELHI EAST,MANDOLI,All Ranges,8423,,63942796.420000010,-0.230415
349,DELHI,DELHI EAST,MANDOLI,All Ranges,5505,,64792166.210000010,0.950844
350,DELHI,DELHI EAST,MANDOLI,All Ranges,8535,,62256419.210000000,0.517379
351,DELHI,DELHI EAST,MANDOLI,All Ranges,5515,,222842732.690000000,0.210965
352,DELHI,DELHI EAST,MANDOLI,All Ranges,6305,,100004618.280000000,-0.321257
353,DELHI,DELHI EAST,MANDOLI,All Ranges,9505,,108709985.440000000,-0.222581
354,DELHI,DELHI EAST,MANDOLI,All Ranges,8503,,62956760.130000000,0.544990
355,DELHI,DELHI EAST,MANDOLI,All Ranges,9617,,61419525.990000000,0.811047
356,DELHI,DELHI EAST,MANDOLI,All Ranges,2005,,91076574.479999980,-0.237925
357,DELHI,DELHI EAST,MANDOLI,All Ranges,0801,,217062296.290000000,0.175642
358,DELHI,DELHI EAST,MANDOLI,All Ranges,8704,,165227896.780000100,1.384412
359,DELHI,DELHI EAST,MANDOLI,All Ranges,9607,,87606046.150000000,1.017876
360,DELHI,DELHI EAST,MANDOLI,All Ranges,0848,,59869680.400000020,340.708891
361,DELHI,DELHI EAST,MANDOLI,All Ranges,6810,,57968200.480000010,-0.301952
362,DELHI,DELHI EAST,MANDOLI,All Ranges,9033,,59633124.350000000,-0.306246
363,DELHI,DELHI EAST,MANDOLI,All Ranges,2922,,59599264.870000010,-0.029637
364,DELHI,DELHI EAST,MANDOLI,All Ranges,1106,,519101675.530000100,0.215725
365,DELHI,DELHI EAST,MANDOLI,All Ranges,7004,,59207079.950000000,0.237286
366,DELHI,DELHI EAST,MANDOLI,All Ranges,3403,,57682564.870000020,-0.406247
367,DELHI,DELHI EAST,MANDOLI,All Ranges,8309,,57318617.850000010,-0.103072
368,DELHI,DELHI EAST,MANDOLI,All Ranges,8425,,57194138.320000010,-0.244486
369,DELHI,DELHI EAST,MANDOLI,All Ranges,7503,,56453458.180000010,-0.623656
370,DELHI,DELHI EAST,MANDOLI,All Ranges,4410,,60585839.490000020,0.046958
371,DELHI,DELHI EAST,MANDOLI,All Ranges,0902,,197656416.690000000,-0.209745
372,DELHI,DELHI EAST,MANDOLI,All Ranges,2803,,55537534.400000020,0.092963
373,DELHI,DELHI EAST,MANDOLI,All Ranges,4415,,76934904.729999980,0.220295
374,DELHI,DELHI EAST,MANDOLI,All Ranges,9019,,84231632.729999970,-0.365619
375,DELHI,DELHI EAST,MANDOLI,All Ranges,2916,,54033896.590000000,0.757649
376,DELHI,DELHI EAST,MANDOLI,All Ranges,0804,,81750046.699999970,1.228412
377,DELHI,DELHI EAST,MANDOLI,All Ranges,8452,,80391910.550000000,-0.389786
378,DELHI,DELHI EAST,MANDOLI,All Ranges,9406,,57317183.450000000,-0.208834
379,DELHI,DELHI EAST,MANDOLI,All Ranges,9004,,53991267.110000010,0.550054
380,DELHI,DELHI EAST,MANDOLI,All Ranges,8305,,52326846.770000010,0.080916
381,DELHI,DELHI EAST,MANDOLI,All Ranges,0940,,51693162.170000010,7.405592
382,DELHI,DELHI EAST,MANDOLI,All Ranges,3810,,51664204.610000010,0.921192
383,DELHI,DELHI EAST,MANDOLI,All Ranges,8438,,51784200.090000000,-0.113851
384,DELHI,DELHI EAST,MANDOLI,All Ranges,9023,,51604224.290000020,-0.160818
385,DELHI,DELHI EAST,MANDOLI,All Ranges,6901,,61095393.040000020,-0.888719
386,DELHI,DELHI EAST,MANDOLI,All Ranges,0390,,55240435.860000010,8.639465
387,DELHI,DELHI EAST,MANDOLI,All Ranges,4418,,51715455.110000020,0.327089
388,DELHI,DELHI EAST,MANDOLI,All Ranges,8459,,50349945.910000010,-0.710029
389,DELHI,DELHI EAST,MANDOLI,All Ranges,2909,,49793205.340000010,1.363617
390,DELHI,DELHI EAST,MANDOLI,All Ranges,6405,,70413640.720000010,-0.186731
391,DELHI,DELHI EAST,MANDOLI,All Ranges,2304,,175831167.410000000,-0.123311
392,DELHI,DELHI EAST,MANDOLI,All Ranges,3905,,48869134.140000010,-0.395937
393,DELHI,DELHI EAST,MANDOLI,All Ranges,4806,,69160452.110000010,0.212109
394,DELHI,DELHI EAST,MANDOLI,All Ranges,6104,,165596782.770000100,0.127986
395,DELHI,DELHI EAST,MANDOLI,All Ranges,4012,,46325265.120000020,2.895869
396,DELHI,DELHI EAST,MANDOLI,All Ranges,2823,,47157791.870000010,7.772033
397,DELHI,DELHI EAST,MANDOLI,All Ranges,7411,,47212488.620000020,-0.305928
398,DELHI,DELHI EAST,MANDOLI,All Ranges,3811,,35567420.780000000,0.360356
399,DELHI,DELHI EAST,MANDOLI,All Ranges,8468,,46816987.750000020,0.568027
400,DELHI,DELHI EAST,MANDOLI,All Ranges,8439,,46337359.520000010,-0.659202
401,DELHI,DELHI EAST,MANDOLI,All Ranges,0392,,44092256.290000000,34.394423
402,DELHI,DELHI EAST,MANDOLI,All Ranges,7010,,47377229.200000000,-0.127333
403,DELHI,DELHI EAST,MANDOLI,All Ranges,5408,,157186287.870000000,0.566213
404,DELHI,DELHI EAST,MANDOLI,All Ranges,8472,,43511688.060000000,0.052243
405,DELHI,DELHI EAST,MANDOLI,All Ranges,4010,,44049012.470000010,0.255527
406,DELHI,DELHI EAST,MANDOLI,All Ranges,2325,,28811541.500000000,-
407,DELHI,DELHI EAST,MANDOLI,All Ranges,0750,,42634550.000000010,140.855098
408,DELHI,DELHI EAST,MANDOLI,All Ranges,3918,,42915703.910000010,0.726331
409,DELHI,DELHI EAST,MANDOLI,All Ranges,8428,,44096197.840000010,0.647459
410,DELHI,DELHI EAST,MANDOLI,All Ranges,9612,,42814115.270000000,0.062192
411,DELHI,DELHI EAST,MANDOLI,All Ranges,3605,,60541937.360000010,-0.286552
412,DELHI,DELHI EAST,MANDOLI,All Ranges,3916,,40937516.970000010,0.099411
413,DELHI,DELHI EAST,MANDOLI,All Ranges,2807,,40663023.980000010,0.398372
414,DELHI,DELHI EAST,MANDOLI,All Ranges,6112,,72143812.210000000,0.369627
415,DELHI,DELHI EAST,MANDOLI,All Ranges,8463,,40317644.000000010,0.681818
416,DELHI,DELHI EAST,MANDOLI,All Ranges,0904,,315623200.160000000,0.974009
417,DELHI,DELHI EAST,MANDOLI,All Ranges,9404,,43405860.390000000,-0.197503
418,DELHI,DELHI EAST,MANDOLI,All Ranges,4817,,42829759.320000010,-0.122791
419,DELHI,DELHI EAST,MANDOLI,All Ranges,9102,,41584178.730000010,-0.434797
420,DELHI,DELHI EAST,MANDOLI,All Ranges,8307,,40027937.500000010,-0.336825
421,DELHI,DELHI EAST,MANDOLI,All Ranges,0721,,39368022.770000000,31.450380
422,DELHI,DELHI EAST,MANDOLI,All Ranges,7020,,39695464.250000010,2.799808
423,DELHI,DELHI EAST,MANDOLI,All Ranges,8437,,66463194.530000010,-0.289539
424,DELHI,DELHI EAST,MANDOLI,All Ranges,1006,,2395355625.830001000,0.316726
425,DELHI,DELHI EAST,MANDOLI,All Ranges,2004,,57059885.730000020,0.386352
426,DELHI,DELHI EAST,MANDOLI,All Ranges,8474,,38417222.120000010,-0.140163
427,DELHI,DELHI EAST,MANDOLI,All Ranges,3909,,37683793.590000010,-0.031673
428,DELHI,DELHI EAST,MANDOLI,All Ranges,5804,,56405006.680000010,2.389395
429,DELHI,DELHI EAST,MANDOLI,All Ranges,2930,,37271664.140000010,1.202779
430,DELHI,DELHI EAST,MANDOLI,All Ranges,0760,,36546927.610000010,3.522863
431,DELHI,DELHI EAST,MANDOLI,All Ranges,6107,,129715208.700000000,0.085228
432,DELHI,DELHI EAST,MANDOLI,All Ranges,4805,,53537658.410000010,-0.373023
433,DELHI,DELHI EAST,MANDOLI,All Ranges,3806,,35953758.890000000,0.263839
434,DELHI,DELHI EAST,MANDOLI,All Ranges,1211,,137457176.670000000,0.112083
435,DELHI,DELHI EAST,MANDOLI,All Ranges,7610,,37349001.820000000,-0.143856
436,DELHI,DELHI EAST,MANDOLI,All Ranges,7614,,34808919.670000000,0.375981
437,DELHI,DELHI EAST,MANDOLI,All Ranges,4015,,49002269.080000000,0.054994
438,DELHI,DELHI EAST,MANDOLI,All Ranges,2520,,94866820.270000040,-0.118883
439,DELHI,DELHI EAST,MANDOLI,All Ranges,8514,,33363785.619999990,0.389296
440,DELHI,DELHI EAST,MANDOLI,All Ranges,8510,,34223361.580000010,0.538412
441,DELHI,DELHI EAST,MANDOLI,All Ranges,6217,,113119972.340000000,-0.078339
442,DELHI,DELHI EAST,MANDOLI,All Ranges,7311,,33327703.330000000,-0.575206
443,DELHI,DELHI EAST,MANDOLI,All Ranges,0403,,143087634.790000000,0.605841
444,DELHI,DELHI EAST,MANDOLI,All Ranges,8412,,33675847.970000000,-0.194068
445,DELHI,DELHI EAST,MANDOLI,All Ranges,2712,,33233857.270000000,0.262866
446,DELHI,DELHI EAST,MANDOLI,All Ranges,2809,,33069822.470000000,-0.125588
447,DELHI,DELHI EAST,MANDOLI,All Ranges,8710,,21253150.780000000,6564.105622
448,DELHI,DELHI EAST,MANDOLI,All Ranges,2704,,117620672.400000000,-0.389755
449,DELHI,DELHI EAST,MANDOLI,All Ranges,6809,,32695537.550000010,0.514268
450,DELHI,DELHI EAST,MANDOLI,All Ranges,6001,,116264415.710000000,0.909641
451,DELHI,DELHI EAST,MANDOLI,All Ranges,7415,,32319843.230000000,0.518235
452,DELHI,DELHI EAST,MANDOLI,All Ranges,9011,,32916976.880000000,0.965053
453,DELHI,DELHI EAST,MANDOLI,All Ranges,7207,,32099348.180000000,-0.112334
454,DELHI,DELHI EAST,MANDOLI,All Ranges,8426,,32048024.440000000,0.014020
455,DELHI,DELHI EAST,MANDOLI,All Ranges,7117,,156916501.480000100,-0.246172
456,DELHI,DELHI EAST,MANDOLI,All Ranges,8461,,31619873.510000000,0.636185
457,DELHI,DELHI EAST,MANDOLI,All Ranges,7505,,31374189.290000000,1.076657
458,DELHI,DELHI EAST,MANDOLI,All Ranges,8484,,31278741.860000000,0.058319
459,DELHI,DELHI EAST,MANDOLI,All Ranges,5807,,51657766.590000010,-0.001788
460,DELHI,DELHI EAST,MANDOLI,All Ranges,2917,,30918781.720000000,1.051376
461,DELHI,DELHI EAST,MANDOLI,All Ranges,7017,,30917847.400000000,-0.176888
462,DELHI,DELHI EAST,MANDOLI,All Ranges,8530,,30244914.330000000,3.790909
463,DELHI,DELHI EAST,MANDOLI,All Ranges,9010,,30193218.529999990,-0.226416
464,DELHI,DELHI EAST,MANDOLI,All Ranges,5911,,40971691.410000010,0.330384
465,DELHI,DELHI EAST,MANDOLI,All Ranges,8417,,30407964.230000000,0.674667
466,DELHI,DELHI EAST,MANDOLI,All Ranges,6210,,96146667.409999980,0.325421
467,DELHI,DELHI EAST,MANDOLI,All Ranges,6301,,59981514.440000020,0.692033
468,DELHI,DELHI EAST,MANDOLI,All Ranges,6902,,30548691.210000000,-0.495992
469,DELHI,DELHI EAST,MANDOLI,All Ranges,6306,,43364251.990000010,1.703376
470,DELHI,DELHI EAST,MANDOLI,All Ranges,8521,,37983166.680000000,-0.078163
471,DELHI,DELHI EAST,MANDOLI,All Ranges,1202,,102697677.920000000,4.564103
472,DELHI,DELHI EAST,MANDOLI,All Ranges,4901,,308212317.590000000,0.183752
473,DELHI,DELHI EAST,MANDOLI,All Ranges,2918,,28515243.340000000,0.201876
474,DELHI,DELHI EAST,MANDOLI,All Ranges,7019,,29095470.350000000,-0.293639
475,DELHI,DELHI EAST,MANDOLI,All Ranges,2817,,27597667.440000000,1.075264
476,DELHI,DELHI EAST,MANDOLI,All Ranges,7203,,27724463.310000000,1.249638
477,DELHI,DELHI EAST,MANDOLI,All Ranges,4201,,31295303.370000000,1.175717
478,DELHI,DELHI EAST,MANDOLI,All Ranges,4801,,97265385.070000000,-0.575431
479,DELHI,DELHI EAST,MANDOLI,All Ranges,4013,,34790201.240000000,0.517574
480,DELHI,DELHI EAST,MANDOLI,All Ranges,4822,,26988947.970000000,-0.087280
481,DELHI,DELHI EAST,MANDOLI,All Ranges,1904,,79739558.100000020,-0.146586
482,DELHI,DELHI EAST,MANDOLI,All Ranges,0044,,26558757.000000000,0.355646
483,DELHI,DELHI EAST,MANDOLI,All Ranges,4409,,26392426.390000000,0.764691
484,DELHI,DELHI EAST,MANDOLI,All Ranges,2903,,26247064.040000010,0.084663
485,DELHI,DELHI EAST,MANDOLI,All Ranges,5516,,94015744.280000000,0.039631
486,DELHI,DELHI EAST,MANDOLI,All Ranges,2942,,26033399.930000000,0.004803
487,DELHI,DELHI EAST,MANDOLI,All Ranges,6812,,30940057.320000000,3.599310
488,DELHI,DELHI EAST,MANDOLI,All Ranges,8715,,25971033.440000000,-0.362732
489,DELHI,DELHI EAST,MANDOLI,All Ranges,7412,,25770796.760000000,0.314020
490,DELHI,DELHI EAST,MANDOLI,All Ranges,9701,,31219870.279999990,0.456152
491,DELHI,DELHI EAST,MANDOLI,All Ranges,2932,,24974724.330000000,-0.723589
492,DELHI,DELHI EAST,MANDOLI,All Ranges,8427,,24924149.050000010,0.816911
493,DELHI,DELHI EAST,MANDOLI,All Ranges,1207,,88099747.619999970,-1.000154
494,DELHI,DELHI EAST,MANDOLI,All Ranges,5704,,33469354.370000010,1.104738
495,DELHI,DELHI EAST,MANDOLI,All Ranges,8534,,24241939.380000000,-0.349849
496,DELHI,DELHI EAST,MANDOLI,All Ranges,5810,,62678325.120000020,-0.135427
497,DELHI,DELHI EAST,MANDOLI,All Ranges,2921,,24214775.270000000,0.495343
498,DELHI,DELHI EAST,MANDOLI,All Ranges,8527,,23998314.809999990,8.114888
499,DELHI,DELHI EAST,MANDOLI,All Ranges,8465,,23636346.209999990,5.273860
500,DELHI,DELHI EAST,MANDOLI,All Ranges,3826,,35347806.500000000,1549.342390
501,DELHI,DELHI EAST,MANDOLI,All Ranges,3006,,53883969.010000000,0.548175
502,DELHI,DELHI EAST,MANDOLI,All Ranges,3604,,23550275.840000000,-0.313938
503,DELHI,DELHI EAST,MANDOLI,All Ranges,8003,,23539820.400000000,-0.530581
504,DELHI,DELHI EAST,MANDOLI,All Ranges,8716,,24622947.890000000,0.047101
505,DELHI,DELHI EAST,MANDOLI,All Ranges,8440,,25091712.580000000,-0.230982
506,DELHI,DELHI EAST,MANDOLI,All Ranges,9007,,23260612.900000000,3.373354
507,DELHI,DELHI EAST,MANDOLI,All Ranges,9025,,23144398.810000010,-0.314255
508,DELHI,DELHI EAST,MANDOLI,All Ranges,8002,,22971591.500000000,-0.534172
509,DELHI,DELHI EAST,MANDOLI,All Ranges,9001,,30702991.730000000,-0.223282
510,DELHI,DELHI EAST,MANDOLI,All Ranges,0996,,22948899.000000000,-0.688460
511,DELHI,DELHI EAST,MANDOLI,All Ranges,0406,,48036869.490000000,0.231932
512,DELHI,DELHI EAST,MANDOLI,All Ranges,6201,,63573868.440000020,0.279431
513,DELHI,DELHI EAST,MANDOLI,All Ranges,7205,,21153926.000000000,0.044588
514,DELHI,DELHI EAST,MANDOLI,All Ranges,8203,,20274315.740000000,0.428635
515,DELHI,DELHI EAST,MANDOLI,All Ranges,2707,,20772662.850000000,-0.433264
516,DELHI,DELHI EAST,MANDOLI,All Ranges,9616,,20908240.270000000,0.691573
517,DELHI,DELHI EAST,MANDOLI,All Ranges,8705,,20636100.280000000,1.081613
518,DELHI,DELHI EAST,MANDOLI,All Ranges,1302,,20607033.520000000,1.337514
519,DELHI,DELHI EAST,MANDOLI,All Ranges,4905,,30274706.920000010,-0.365068
520,DELHI,DELHI EAST,MANDOLI,All Ranges,8545,,19926321.910000000,-0.047773
521,DELHI,DELHI EAST,MANDOLI,All Ranges,3813,,20283141.850000000,-0.206632
522,DELHI,DELHI EAST,MANDOLI,All Ranges,0998,,20215624.000000000,-0.428164
523,DELHI,DELHI EAST,MANDOLI,All Ranges,8607,,20122120.000000000,2.006892
524,DELHI,DELHI EAST,MANDOLI,All Ranges,0520,,30180650.000000000,13696.930377
525,DELHI,DELHI EAST,MANDOLI,All Ranges,1502,,28567611.770000000,-0.520924
526,DELHI,DELHI EAST,MANDOLI,All Ranges,2104,,19959413.370000000,0.291085
527,DELHI,DELHI EAST,MANDOLI,All Ranges,9801,,19739330.880000000,0.016219
528,DELHI,DELHI EAST,MANDOLI,All Ranges,0909,,72742686.640000000,-0.543262
529,DELHI,DELHI EAST,MANDOLI,All Ranges,8416,,20903068.980000000,-0.084006
530,DELHI,DELHI EAST,MANDOLI,All Ranges,5607,,32659190.900000000,-0.227619
531,DELHI,DELHI EAST,MANDOLI,All Ranges,3003,,27156243.439999990,-0.020812
532,DELHI,DELHI EAST,MANDOLI,All Ranges,9028,,19485655.280000000,-0.646980
533,DELHI,DELHI EAST,MANDOLI,All Ranges,5500,,19063775.700000000,-
534,DELHI,DELHI EAST,MANDOLI,All Ranges,5508,,28586765.960000000,-0.412249
535,DELHI,DELHI EAST,MANDOLI,All Ranges,8460,,21780536.760000000,-0.328584
536,DELHI,DELHI EAST,MANDOLI,All Ranges,1203,,67417158.660000010,0.153670
537,DELHI,DELHI EAST,MANDOLI,All Ranges,0441,,18546312.490000000,22.249749
538,DELHI,DELHI EAST,MANDOLI,All Ranges,5808,,41979903.940000010,0.316587
539,DELHI,DELHI EAST,MANDOLI,All Ranges,5204,,30736719.000000000,1.151980
540,DELHI,DELHI EAST,MANDOLI,All Ranges,2516,,21424149.300000000,-0.636673
541,DELHI,DELHI EAST,MANDOLI,All Ranges,0908,,64940969.879999990,-0.416141
542,DELHI,DELHI EAST,MANDOLI,All Ranges,5404,,25269422.980000000,1.330412
543,DELHI,DELHI EAST,MANDOLI,All Ranges,4112,,27081094.430000000,-0.202917
544,DELHI,DELHI EAST,MANDOLI,All Ranges,3105,,25190298.050000000,-0.509740
545,DELHI,DELHI EAST,MANDOLI,All Ranges,8547,,17591245.850000000,1.535761
546,DELHI,DELHI EAST,MANDOLI,All Ranges,6115,,61971341.200000010,-0.229993
547,DELHI,DELHI EAST,MANDOLI,All Ranges,8457,,17446703.290000000,2.138065
548,DELHI,DELHI EAST,MANDOLI,All Ranges,1104,,31723203.650000000,0.377409
549,DELHI,DELHI EAST,MANDOLI,All Ranges,2936,,17386870.490000000,-0.025412
550,DELHI,DELHI EAST,MANDOLI,All Ranges,7608,,17339636.560000000,-0.187891
551,DELHI,DELHI EAST,MANDOLI,All Ranges,9504,,22634106.450000010,0.159642
552,DELHI,DELHI EAST,MANDOLI,All Ranges,8214,,17808188.880000000,0.941686
553,DELHI,DELHI EAST,MANDOLI,All Ranges,8609,,17008211.400000000,-0.767919
554,DELHI,DELHI EAST,MANDOLI,All Ranges,7507,,16811100.000000000,7.743635
555,DELHI,DELHI EAST,MANDOLI,All Ranges,1512,,60109487.910000020,-0.589922
556,DELHI,DELHI EAST,MANDOLI,All Ranges,8326,,16668334.170000000,629.040322
557,DELHI,DELHI EAST,MANDOLI,All Ranges,2811,,16722297.050000000,0.218388
558,DELHI,DELHI EAST,MANDOLI,All Ranges,7903,,16263139.400000000,-0.333277
559,DELHI,DELHI EAST,MANDOLI,All Ranges,3507,,16242991.660000000,-0.290093
560,DELHI,DELHI EAST,MANDOLI,All Ranges,3005,,25961014.310000010,-0.382682
561,DELHI,DELHI EAST,MANDOLI,All Ranges,6106,,46265034.020000020,0.834932
562,DELHI,DELHI EAST,MANDOLI,All Ranges,6505,,51887406.320000010,1.038082
563,DELHI,DELHI EAST,MANDOLI,All Ranges,1517,,55591838.220000020,0.446090
564,DELHI,DELHI EAST,MANDOLI,All Ranges,2309,,181891464.330000000,-0.443769
565,DELHI,DELHI EAST,MANDOLI,All Ranges,3212,,14852590.350000000,0.215669
566,DELHI,DELHI EAST,MANDOLI,All Ranges,3407,,15849906.450000000,-0.205198
567,DELHI,DELHI EAST,MANDOLI,All Ranges,8487,,15559637.230000000,-0.292613
568,DELHI,DELHI EAST,MANDOLI,All Ranges,8446,,15366700.000000000,-0.786896
569,DELHI,DELHI EAST,MANDOLI,All Ranges,0400,,44810490.000000010,15999.889126
570,DELHI,DELHI EAST,MANDOLI,All Ranges,1521,,15255900.080000000,0.610980
571,DELHI,DELHI EAST,MANDOLI,All Ranges,5909,,21272546.960000000,-0.314741
572,DELHI,DELHI EAST,MANDOLI,All Ranges,6110,,41541159.500000010,-0.250345
573,DELHI,DELHI EAST,MANDOLI,All Ranges,2505,,38966321.250000000,-0.488224
574,DELHI,DELHI EAST,MANDOLI,All Ranges,3505,,15151152.110000000,0.009891
575,DELHI,DELHI EAST,MANDOLI,All Ranges,8204,,14646958.190000000,-0.144268
576,DELHI,DELHI EAST,MANDOLI,All Ranges,2912,,14607127.660000000,0.119647
577,DELHI,DELHI EAST,MANDOLI,All Ranges,6601,,21510691.930000000,-0.727528
578,DELHI,DELHI EAST,MANDOLI,All Ranges,8519,,14493634.190000000,0.147635
579,DELHI,DELHI EAST,MANDOLI,All Ranges,6208,,49167578.990000020,-0.383730
580,DELHI,DELHI EAST,MANDOLI,All Ranges,4001,,45483344.530000010,-0.403365
581,DELHI,DELHI EAST,MANDOLI,All Ranges,9401,,14224311.110000000,-0.417771
582,DELHI,DELHI EAST,MANDOLI,All Ranges,7319,,14268821.910000000,-0.665991
583,DELHI,DELHI EAST,MANDOLI,All Ranges,8215,,14338569.910000000,-0.295719
584,DELHI,DELHI EAST,MANDOLI,All Ranges,6005,,48467414.580000020,-0.309453
585,DELHI,DELHI EAST,MANDOLI,All Ranges,3210,,14041560.490000000,-0.553831
586,DELHI,DELHI EAST,MANDOLI,All Ranges,1805,,14036560.950000000,-0.669949
587,DELHI,DELHI EAST,MANDOLI,All Ranges,3404,,13607596.530000000,-0.334497
588,DELHI,DELHI EAST,MANDOLI,All Ranges,3911,,13497447.650000000,1.686442
589,DELHI,DELHI EAST,MANDOLI,All Ranges,8429,,13344825.590000000,0.211658
590,DELHI,DELHI EAST,MANDOLI,All Ranges,2840,,13945993.380000000,3.686381
591,DELHI,DELHI EAST,MANDOLI,All Ranges,2827,,13116664.970000000,-0.468014
592,DELHI,DELHI EAST,MANDOLI,All Ranges,4408,,12941849.970000000,-0.862621
593,DELHI,DELHI EAST,MANDOLI,All Ranges,5902,,20318074.110000000,2.313759
594,DELHI,DELHI EAST,MANDOLI,All Ranges,6214,,49945328.180000010,-0.283729
595,DELHI,DELHI EAST,MANDOLI,All Ranges,6914,,13040796.990000000,1.138680
596,DELHI,DELHI EAST,MANDOLI,All Ranges,4303,,13614806.900000000,10.129191
597,DELHI,DELHI EAST,MANDOLI,All Ranges,6813,,12971274.350000000,0.209941
598,DELHI,DELHI EAST,MANDOLI,All Ranges,7241,,12641507.000000000,-
599,DELHI,DELHI EAST,MANDOLI,All Ranges,0813,,21870784.310000000,3.450612
600,DELHI,DELHI EAST,MANDOLI,All Ranges,0340,,12528899.440000000,10.196229
601,DELHI,DELHI EAST,MANDOLI,All Ranges,5602,,28183263.210000000,2.057531
602,DELHI,DELHI EAST,MANDOLI,All Ranges,4405,,18295783.940000000,0.672890
603,DELHI,DELHI EAST,MANDOLI,All Ranges,7313,,12187914.560000000,0.624046
604,DELHI,DELHI EAST,MANDOLI,All Ranges,4014,,48022189.590000010,0.477295
605,DELHI,DELHI EAST,MANDOLI,All Ranges,3705,,17811192.060000000,0.100556
606,DELHI,DELHI EAST,MANDOLI,All Ranges,6911,,15466498.410000000,0.609563
607,DELHI,DELHI EAST,MANDOLI,All Ranges,6303,,32630293.440000000,1.191363
608,DELHI,DELHI EAST,MANDOLI,All Ranges,0730,,11526422.000000000,3.599888
609,DELHI,DELHI EAST,MANDOLI,All Ranges,5901,,17652838.770000000,0.172778
610,DELHI,DELHI EAST,MANDOLI,All Ranges,9202,,11340645.460000000,0.177744
